ID,team_id,country,team_code,confederation_name,region_name,tournament_id,tournament_name,year,matches_played,total_goals,stage_reached,hist_avg_goals,hist_total_goals,hist_appearances,hist_avg_matches,hist_last_goals,hist_last3_avg_goals,conf_year_avg_goals,conf_avg_goals,conf_size,confederation_encoded,region_encoded,country_encoded,stage_encoded
WC-1966_ITA,T-41,Italy,ITA,Union of European Football Associations,Europe,WC-1966,1966 FIFA Men's World Cup,1966,3,2,group stage,7.2,36,5,3.4,3.0,4.333333333333333,7.1,6.4903474903474905,10,5,4,38,0
WC-1966_MEX,T-46,Mexico,MEX,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1966,1966 FIFA Men's World Cup,1966,3,1,group stage,2.4,12,5,2.8,3.0,2.0,1.0,3.0869565217391304,1,2,7,43,0
WC-1966_PRK,T-51,North Korea,PRK,Asian Football Confederation,East Asia,WC-1966,1966 FIFA Men's World Cup,1966,4,5,quarter-finals,2.5287698412698414,0,0,3.2121775793650795,2.875,2.75,5.0,2.727272727272727,1,0,3,48,3
WC-1966_PRT,T-58,Portugal,PRT,Union of European Football Associations,Europe,WC-1966,1966 FIFA Men's World Cup,1966,6,17,third-place match,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,7.1,6.4903474903474905,10,5,4,55,5
WC-1966_SUN,T-72,Soviet Union,SUN,Union of European Football Associations,"Europe, Asia",WC-1966,1966 FIFA Men's World Cup,1966,6,10,third-place match,7.0,14,2,4.5,9.0,7.0,7.1,6.4903474903474905,10,5,5,69,5
WC-1966_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1966,1966 FIFA Men's World Cup,1966,3,4,group stage,5.333333333333333,16,3,4.0,2.0,5.333333333333333,7.1,6.4903474903474905,10,5,4,70,0
WC-1966_CHE,T-75,Switzerland,CHE,Union of European Football Associations,Europe,WC-1966,1966 FIFA Men's World Cup,1966,3,1,group stage,5.4,27,5,3.0,2.0,5.666666666666667,7.1,6.4903474903474905,10,5,4,72,0
WC-1966_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-1966,1966 FIFA Men's World Cup,1966,4,2,quarter-finals,12.5,50,4,4.0,4.0,11.666666666666666,3.0,6.921348314606742,4,4,9,80,3
WC-1966_DEU,T-86,Germany,DEU,Union of European Football Associations,Europe,WC-1966,1966 FIFA Men's World Cup,1966,6,15,final,11.0,55,5,4.4,4.0,13.666666666666666,7.1,6.4903474903474905,10,5,4,28,6
WC-1970_BEL,T-06,Belgium,BEL,Union of European Football Associations,Europe,WC-1970,1970 FIFA Men's World Cup,1970,3,4,group stage,2.0,8,4,1.5,5.0,2.6666666666666665,5.5,6.4903474903474905,10,5,4,5,0
WC-1970_BRA,T-09,Brazil,BRA,South American Football Confederation,South America,WC-1970,1970 FIFA Men's World Cup,1970,6,19,final,10.5,84,8,4.0,4.0,11.333333333333334,10.666666666666666,6.921348314606742,3,4,9,8,6
WC-1970_BGR,T-10,Bulgaria,BGR,Union of European Football Associations,Europe,WC-1970,1970 FIFA Men's World Cup,1970,3,5,group stage,1.0,2,2,3.0,1.0,1.0,5.5,6.4903474903474905,10,5,4,9,0
WC-1970_CSK,T-21,Czechoslovakia,CSK,Union of European Football Associations,Europe,WC-1970,1970 FIFA Men's World Cup,1970,3,2,group stage,6.0,30,5,3.8,7.0,5.333333333333333,5.5,6.4903474903474905,10,5,4,19,0
WC-1970_SLV,T-27,El Salvador,SLV,"Confederation of North, Central American and Caribbean Association Football",Central America,WC-1970,1970 FIFA Men's World Cup,1970,3,0,group stage,3.218856698856699,0,0,3.1099993260707546,3.3714285714285714,3.461904761904762,3.0,3.0869565217391304,2,2,2,25,0
WC-1970_ENG,T-28,England,ENG,Union of European Football Associations,Europe,WC-1970,1970 FIFA Men's World Cup,1970,4,4,quarter-finals,6.0,30,5,4.0,11.0,6.666666666666667,5.5,6.4903474903474905,10,5,4,26,3
WC-1970_ISR,T-40,Israel,ISR,Union of European Football Associations,Middle East,WC-1970,1970 FIFA Men's World Cup,1970,3,1,group stage,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.5,6.4903474903474905,10,5,6,37,0
WC-1970_ITA,T-41,Italy,ITA,Union of European Football Associations,Europe,WC-1970,1970 FIFA Men's World Cup,1970,6,10,final,6.333333333333333,38,6,3.3333333333333335,2.0,3.6666666666666665,5.5,6.4903474903474905,10,5,4,38,6
WC-1970_MEX,T-46,Mexico,MEX,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1970,1970 FIFA Men's World Cup,1970,4,6,quarter-finals,2.1666666666666665,13,6,2.8333333333333335,1.0,1.6666666666666667,3.0,3.0869565217391304,2,2,7,43,3
WC-1970_MAR,T-47,Morocco,MAR,Confederation of African Football,Africa,WC-1970,1970 FIFA Men's World Cup,1970,3,2,group stage,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,2.0,3.204081632653061,1,1,0,44,0
WC-1970_PER,T-56,Peru,PER,South American Football Confederation,South America,WC-1970,1970 FIFA Men's World Cup,1970,4,9,quarter-finals,1.0,1,1,2.0,1.0,1.0,10.666666666666666,6.921348314606742,3,4,9,53,3
WC-1970_ROU,T-61,Romania,ROU,Union of European Football Associations,Europe,WC-1970,1970 FIFA Men's World Cup,1970,3,4,group stage,2.6666666666666665,8,3,1.6666666666666667,4.0,2.6666666666666665,5.5,6.4903474903474905,10,5,4,58,0
WC-1970_SUN,T-72,Soviet Union,SUN,Union of European Football Associations,"Europe, Asia",WC-1970,1970 FIFA Men's World Cup,1970,4,6,quarter-finals,8.0,24,3,5.0,10.0,8.0,5.5,6.4903474903474905,10,5,5,69,3
WC-1970_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-1970,1970 FIFA Men's World Cup,1970,3,2,group stage,9.5,38,4,4.0,12.0,11.333333333333334,5.5,6.4903474903474905,10,5,4,71,0
WC-1970_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-1970,1970 FIFA Men's World Cup,1970,6,4,third-place match,10.4,52,5,4.0,2.0,7.333333333333333,10.666666666666666,6.921348314606742,3,4,9,80,5
WC-1970_DEU,T-86,Germany,DEU,Union of European Football Associations,Europe,WC-1970,1970 FIFA Men's World Cup,1970,6,17,third-place match,11.666666666666666,70,6,4.666666666666667,15.0,10.333333333333334,5.5,6.4903474903474905,10,5,4,28,5
WC-1974_ARG,T-03,Argentina,ARG,South American Football Confederation,South America,WC-1974,1974 FIFA Men's World Cup,1974,6,9,second group stage,6.2,31,5,3.2,4.0,3.6666666666666665,4.25,6.921348314606742,4,4,9,2,1
WC-1974_AUS,T-04,Australia,AUS,Asian Football Confederation,Oceania,WC-1974,1974 FIFA Men's World Cup,1974,3,0,group stage,2.5287698412698414,0,0,3.2121775793650795,2.875,2.75,0.0,2.727272727272727,1,0,8,3,0
WC-1974_BRA,T-09,Brazil,BRA,South American Football Confederation,South America,WC-1974,1974 FIFA Men's World Cup,1974,7,6,third-place match,11.444444444444445,103,9,4.222222222222222,19.0,12.333333333333334,4.25,6.921348314606742,4,4,9,8,5
WC-1974_BGR,T-10,Bulgaria,BGR,Union of European Football Associations,Europe,WC-1974,1974 FIFA Men's World Cup,1974,3,2,group stage,2.3333333333333335,7,3,3.0,5.0,2.3333333333333335,8.666666666666666,6.4903474903474905,9,5,4,9,0
WC-1974_CHL,T-13,Chile,CHL,South American Football Confederation,South America,WC-1974,1974 FIFA Men's World Cup,1974,3,1,group stage,5.5,22,4,3.75,2.0,5.666666666666667,4.25,6.921348314606742,4,4,9,12,0
WC-1974_DDR,T-24,East Germany,DDR,Union of European Football Associations,Europe,WC-1974,1974 FIFA Men's World Cup,1974,6,5,second group stage,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,8.666666666666666,6.4903474903474905,9,5,4,22,1
WC-1974_HTI,T-34,Haiti,HTI,"Confederation of North, Central American and Caribbean Association Football",Caribbean,WC-1974,1974 FIFA Men's World Cup,1974,3,2,group stage,3.218856698856699,0,0,3.1099993260707546,3.3714285714285714,3.461904761904762,2.0,3.0869565217391304,1,2,1,31,0
WC-1974_ITA,T-41,Italy,ITA,Union of European Football Associations,Europe,WC-1974,1974 FIFA Men's World Cup,1974,3,5,group stage,6.857142857142857,48,7,3.7142857142857144,10.0,5.0,8.666666666666666,6.4903474903474905,9,5,4,38,0
WC-1974_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-1974,1974 FIFA Men's World Cup,1974,7,15,final,1.0,2,2,1.0,0.0,1.0,8.666666666666666,6.4903474903474905,9,5,4,45,6
WC-1974_POL,T-57,Poland,POL,Union of European Football Associations,Europe,WC-1974,1974 FIFA Men's World Cup,1974,7,16,third-place match,5.0,5,1,1.0,5.0,5.0,8.666666666666666,6.4903474903474905,9,5,4,54,5
WC-1974_SCO,T-64,Scotland,SCO,Union of European Football Associations,Europe,WC-1974,1974 FIFA Men's World Cup,1974,3,3,group stage,2.0,4,2,2.5,4.0,2.0,8.666666666666666,6.4903474903474905,9,5,4,61,0
WC-1974_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-1974,1974 FIFA Men's World Cup,1974,6,7,second group stage,8.0,40,5,3.8,2.0,8.333333333333334,8.666666666666666,6.4903474903474905,9,5,4,71,1
WC-1974_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-1974,1974 FIFA Men's World Cup,1974,3,1,group stage,9.333333333333334,56,6,4.333333333333333,4.0,3.3333333333333335,4.25,6.921348314606742,4,4,9,80,0
WC-1974_DEU,T-86,Germany,DEU,Union of European Football Associations,Europe,WC-1974,1974 FIFA Men's World Cup,1974,7,13,final,12.428571428571429,87,7,4.857142857142857,17.0,12.0,8.666666666666666,6.4903474903474905,9,5,4,28,6
WC-1974_YUG,T-87,Yugoslavia,YUG,Union of European Football Associations,Europe,WC-1974,1974 FIFA Men's World Cup,1974,6,12,second group stage,6.6,33,5,3.8,10.0,6.333333333333333,8.666666666666666,6.4903474903474905,9,5,4,82,1
WC-1974_COD,T-88,Zaire,COD,Confederation of African Football,Africa,WC-1974,1974 FIFA Men's World Cup,1974,3,0,group stage,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,0.0,3.204081632653061,1,1,0,83,0
WC-1978_ARG,T-03,Argentina,ARG,South American Football Confederation,South America,WC-1978,1978 FIFA Men's World Cup,1978,7,15,final,6.666666666666667,40,6,3.6666666666666665,9.0,5.0,10.666666666666666,6.921348314606742,3,4,9,2,6
WC-1978_AUT,T-05,Austria,AUT,Union of European Football Associations,Europe,WC-1978,1978 FIFA Men's World Cup,1978,6,7,second group stage,8.666666666666666,26,3,4.0,2.0,8.666666666666666,6.3,6.4903474903474905,10,5,4,4,1
WC-1978_BRA,T-09,Brazil,BRA,South American Football Confederation,South America,WC-1978,1978 FIFA Men's World Cup,1978,7,10,third-place match,10.9,109,10,4.5,6.0,9.666666666666666,10.666666666666666,6.921348314606742,3,4,9,8,5
WC-1978_FRA,T-30,France,FRA,Union of European Football Associations,Europe,WC-1978,1978 FIFA Men's World Cup,1978,3,5,group stage,6.333333333333333,38,6,2.8333333333333335,2.0,9.333333333333334,6.3,6.4903474903474905,10,5,4,27,0
WC-1978_HUN,T-36,Hungary,HUN,Union of European Football Associations,Europe,WC-1978,1978 FIFA Men's World Cup,1978,3,3,group stage,11.666666666666666,70,6,3.8333333333333335,8.0,7.666666666666667,6.3,6.4903474903474905,10,5,4,33,0
WC-1978_IRN,T-38,Iran,IRN,Asian Football Confederation,Middle East,WC-1978,1978 FIFA Men's World Cup,1978,3,2,group stage,2.5287698412698414,0,0,3.2121775793650795,2.875,2.75,2.0,2.727272727272727,1,0,6,35,0
WC-1978_ITA,T-41,Italy,ITA,Union of European Football Associations,Europe,WC-1978,1978 FIFA Men's World Cup,1978,7,9,third-place match,6.625,53,8,3.625,5.0,5.666666666666667,6.3,6.4903474903474905,10,5,4,38,5
WC-1978_MEX,T-46,Mexico,MEX,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1978,1978 FIFA Men's World Cup,1978,3,2,group stage,2.7142857142857144,19,7,3.0,6.0,3.3333333333333335,2.0,3.0869565217391304,1,2,7,43,0
WC-1978_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-1978,1978 FIFA Men's World Cup,1978,7,15,final,5.666666666666667,17,3,3.0,15.0,5.666666666666667,6.3,6.4903474903474905,10,5,4,45,6
WC-1978_PER,T-56,Peru,PER,South American Football Confederation,South America,WC-1978,1978 FIFA Men's World Cup,1978,6,7,second group stage,5.0,10,2,3.0,9.0,5.0,10.666666666666666,6.921348314606742,3,4,9,53,1
WC-1978_POL,T-57,Poland,POL,Union of European Football Associations,Europe,WC-1978,1978 FIFA Men's World Cup,1978,6,6,second group stage,10.5,21,2,4.0,16.0,10.5,6.3,6.4903474903474905,10,5,4,54,1
WC-1978_SCO,T-64,Scotland,SCO,Union of European Football Associations,Europe,WC-1978,1978 FIFA Men's World Cup,1978,3,5,group stage,2.3333333333333335,7,3,2.6666666666666665,3.0,2.3333333333333335,6.3,6.4903474903474905,10,5,4,61,0
WC-1978_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1978,1978 FIFA Men's World Cup,1978,3,2,group stage,5.0,20,4,3.75,4.0,5.333333333333333,6.3,6.4903474903474905,10,5,4,70,0
WC-1978_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-1978,1978 FIFA Men's World Cup,1978,3,1,group stage,7.833333333333333,47,6,4.166666666666667,7.0,7.0,6.3,6.4903474903474905,10,5,4,71,0
WC-1978_TUN,T-79,Tunisia,TUN,Confederation of African Football,Africa,WC-1978,1978 FIFA Men's World Cup,1978,3,3,group stage,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,3.0,3.204081632653061,1,1,0,75,0
WC-1978_DEU,T-86,Germany,DEU,Union of European Football Associations,Europe,WC-1978,1978 FIFA Men's World Cup,1978,6,10,second group stage,12.5,100,8,5.125,13.0,15.0,6.3,6.4903474903474905,10,5,4,28,1
WC-1982_DZA,T-01,Algeria,DZA,Confederation of African Football,Africa,WC-1982,1982 FIFA Men's World Cup,1982,3,5,group stage,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,3.0,3.204081632653061,2,1,0,0,0
WC-1982_ARG,T-03,Argentina,ARG,South American Football Confederation,South America,WC-1982,1982 FIFA Men's World Cup,1982,5,8,second group stage,7.857142857142857,55,7,4.142857142857143,15.0,9.333333333333334,7.0,6.921348314606742,4,4,9,2,1
WC-1982_AUT,T-05,Austria,AUT,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,5,5,second group stage,8.25,33,4,4.5,7.0,8.666666666666666,7.5,6.4903474903474905,14,5,4,4,1
WC-1982_BEL,T-06,Belgium,BEL,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,5,3,second group stage,2.4,12,5,1.8,4.0,3.3333333333333335,7.5,6.4903474903474905,14,5,4,5,1
WC-1982_BRA,T-09,Brazil,BRA,South American Football Confederation,South America,WC-1982,1982 FIFA Men's World Cup,1982,5,15,second group stage,10.818181818181818,119,11,4.7272727272727275,10.0,11.666666666666666,7.0,6.921348314606742,4,4,9,8,1
WC-1982_CMR,T-11,Cameroon,CMR,Confederation of African Football,Africa,WC-1982,1982 FIFA Men's World Cup,1982,3,1,group stage,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,3.0,3.204081632653061,2,1,0,10,0
WC-1982_CHL,T-13,Chile,CHL,South American Football Confederation,South America,WC-1982,1982 FIFA Men's World Cup,1982,3,3,group stage,4.6,23,5,3.6,1.0,4.333333333333333,7.0,6.921348314606742,4,4,9,12,0
WC-1982_CSK,T-21,Czechoslovakia,CSK,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,3,2,group stage,5.333333333333333,32,6,3.6666666666666665,2.0,6.0,7.5,6.4903474903474905,14,5,4,19,0
WC-1982_SLV,T-27,El Salvador,SLV,"Confederation of North, Central American and Caribbean Association Football",Central America,WC-1982,1982 FIFA Men's World Cup,1982,3,1,group stage,0.0,0,1,3.0,0.0,0.0,1.5,3.0869565217391304,2,2,2,25,0
WC-1982_ENG,T-28,England,ENG,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,5,6,second group stage,5.666666666666667,34,6,4.0,4.0,6.666666666666667,7.5,6.4903474903474905,14,5,4,26,1
WC-1982_FRA,T-30,France,FRA,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,7,16,third-place match,6.142857142857143,43,7,2.857142857142857,5.0,10.0,7.5,6.4903474903474905,14,5,4,27,5
WC-1982_HND,T-35,Honduras,HND,"Confederation of North, Central American and Caribbean Association Football",Central America,WC-1982,1982 FIFA Men's World Cup,1982,3,2,group stage,3.218856698856699,0,0,3.1099993260707546,3.3714285714285714,3.461904761904762,1.5,3.0869565217391304,2,2,2,32,0
WC-1982_HUN,T-36,Hungary,HUN,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,3,12,group stage,10.428571428571429,73,7,3.7142857142857144,3.0,6.333333333333333,7.5,6.4903474903474905,14,5,4,33,0
WC-1982_ITA,T-41,Italy,ITA,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,7,12,final,6.888888888888889,62,9,4.0,9.0,8.0,7.5,6.4903474903474905,14,5,4,38,6
WC-1982_KWT,T-45,Kuwait,KWT,Asian Football Confederation,Middle East,WC-1982,1982 FIFA Men's World Cup,1982,3,2,group stage,2.5287698412698414,0,0,3.2121775793650795,2.875,2.75,2.0,2.727272727272727,1,0,6,42,0
WC-1982_NZL,T-49,New Zealand,NZL,Oceania Football Confederation,Oceania,WC-1982,1982 FIFA Men's World Cup,1982,3,2,group stage,2.0,0,0,3.0,2.0,2.0,2.0,2.0,1,3,8,46,0
WC-1982_NIR,T-52,Northern Ireland,NIR,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,5,5,second group stage,6.0,6,1,5.0,6.0,6.0,7.5,6.4903474903474905,14,5,4,49,1
WC-1982_PER,T-56,Peru,PER,South American Football Confederation,South America,WC-1982,1982 FIFA Men's World Cup,1982,3,2,group stage,5.666666666666667,17,3,4.0,7.0,5.666666666666667,7.0,6.921348314606742,4,4,9,53,0
WC-1982_POL,T-57,Poland,POL,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,7,11,third-place match,9.0,27,3,4.666666666666667,6.0,9.0,7.5,6.4903474903474905,14,5,4,54,5
WC-1982_SCO,T-64,Scotland,SCO,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,3,8,group stage,3.0,12,4,2.75,5.0,4.0,7.5,6.4903474903474905,14,5,4,61,0
WC-1982_SUN,T-72,Soviet Union,SUN,Union of European Football Associations,"Europe, Asia",WC-1982,1982 FIFA Men's World Cup,1982,5,7,second group stage,7.5,30,4,4.75,6.0,8.333333333333334,7.5,6.4903474903474905,14,5,5,69,1
WC-1982_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,5,4,second group stage,4.4,22,5,3.6,2.0,2.6666666666666665,7.5,6.4903474903474905,14,5,4,70,1
WC-1982_DEU,T-86,Germany,DEU,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,7,12,final,12.222222222222221,110,9,5.222222222222222,10.0,13.333333333333334,7.5,6.4903474903474905,14,5,4,28,6
WC-1982_YUG,T-87,Yugoslavia,YUG,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,3,2,group stage,7.5,45,6,4.166666666666667,12.0,9.666666666666666,7.5,6.4903474903474905,14,5,4,82,0
WC-1986_DZA,T-01,Algeria,DZA,Confederation of African Football,Africa,WC-1986,1986 FIFA Men's World Cup,1986,3,1,group stage,5.0,5,1,3.0,5.0,5.0,2.0,3.204081632653061,2,1,0,0,0
WC-1986_ARG,T-03,Argentina,ARG,South American Football Confederation,South America,WC-1986,1986 FIFA Men's World Cup,1986,7,14,final,7.875,63,8,4.25,8.0,10.666666666666666,7.5,6.921348314606742,4,4,9,2,6
WC-1986_BEL,T-06,Belgium,BEL,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,7,12,third-place match,2.5,15,6,2.3333333333333335,3.0,4.0,6.214285714285714,6.4903474903474905,14,5,4,5,5
WC-1986_BRA,T-09,Brazil,BRA,South American Football Confederation,South America,WC-1986,1986 FIFA Men's World Cup,1986,5,10,quarter-finals,11.166666666666666,134,12,4.75,15.0,10.333333333333334,7.5,6.921348314606742,4,4,9,8,3
WC-1986_BGR,T-10,Bulgaria,BGR,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,4,2,round of 16,2.25,9,4,3.0,2.0,2.6666666666666665,6.214285714285714,6.4903474903474905,14,5,4,9,2
WC-1986_CAN,T-12,Canada,CAN,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1986,1986 FIFA Men's World Cup,1986,3,0,group stage,3.218856698856699,0,0,3.1099993260707546,3.3714285714285714,3.461904761904762,3.0,3.0869565217391304,2,2,7,11,0
WC-1986_DNK,T-22,Denmark,DNK,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,4,10,round of 16,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,6.214285714285714,6.4903474903474905,14,5,4,20,2
WC-1986_ENG,T-28,England,ENG,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,5,7,quarter-finals,5.714285714285714,40,7,4.142857142857143,6.0,7.0,6.214285714285714,6.4903474903474905,14,5,4,26,3
WC-1986_FRA,T-30,France,FRA,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,7,12,third-place match,7.375,59,8,3.375,16.0,7.666666666666667,6.214285714285714,6.4903474903474905,14,5,4,27,5
WC-1986_HUN,T-36,Hungary,HUN,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,3,2,group stage,10.625,85,8,3.625,12.0,7.666666666666667,6.214285714285714,6.4903474903474905,14,5,4,33,0
WC-1986_IRQ,T-39,Iraq,IRQ,Asian Football Confederation,Middle East,WC-1986,1986 FIFA Men's World Cup,1986,3,1,group stage,2.5287698412698414,0,0,3.2121775793650795,2.875,2.75,2.5,2.727272727272727,2,0,6,36,0
WC-1986_ITA,T-41,Italy,ITA,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,4,5,round of 16,7.4,74,10,4.3,12.0,8.666666666666666,6.214285714285714,6.4903474903474905,14,5,4,38,2
WC-1986_MEX,T-46,Mexico,MEX,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1986,1986 FIFA Men's World Cup,1986,5,6,quarter-finals,2.625,21,8,3.0,2.0,3.0,3.0,3.0869565217391304,2,2,7,43,3
WC-1986_MAR,T-47,Morocco,MAR,Confederation of African Football,Africa,WC-1986,1986 FIFA Men's World Cup,1986,4,3,round of 16,2.0,2,1,3.0,2.0,2.0,2.0,3.204081632653061,2,1,0,44,2
WC-1986_NIR,T-52,Northern Ireland,NIR,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,3,2,group stage,5.5,11,2,5.0,5.0,5.5,6.214285714285714,6.4903474903474905,14,5,4,49,0
WC-1986_PRY,T-55,Paraguay,PRY,South American Football Confederation,South America,WC-1986,1986 FIFA Men's World Cup,1986,4,4,round of 16,4.0,12,3,2.3333333333333335,9.0,4.0,7.5,6.921348314606742,4,4,9,52,2
WC-1986_POL,T-57,Poland,POL,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,4,1,round of 16,9.5,38,4,5.25,11.0,11.0,6.214285714285714,6.4903474903474905,14,5,4,54,2
WC-1986_PRT,T-58,Portugal,PRT,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,3,2,group stage,17.0,17,1,6.0,17.0,17.0,6.214285714285714,6.4903474903474905,14,5,4,55,0
WC-1986_SCO,T-64,Scotland,SCO,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,3,1,group stage,4.0,20,5,2.8,8.0,5.333333333333333,6.214285714285714,6.4903474903474905,14,5,4,61,0
WC-1986_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-1986,1986 FIFA Men's World Cup,1986,3,4,group stage,0.0,0,1,2.0,0.0,0.0,2.5,2.727272727272727,2,0,3,68,0
WC-1986_SUN,T-72,Soviet Union,SUN,Union of European Football Associations,"Europe, Asia",WC-1986,1986 FIFA Men's World Cup,1986,4,12,round of 16,7.4,37,5,4.8,7.0,7.666666666666667,6.214285714285714,6.4903474903474905,14,5,5,69,2
WC-1986_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,5,11,quarter-finals,4.333333333333333,26,6,3.8333333333333335,4.0,3.3333333333333335,6.214285714285714,6.4903474903474905,14,5,4,70,3
WC-1986_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-1986,1986 FIFA Men's World Cup,1986,4,2,round of 16,8.142857142857142,57,7,4.142857142857143,1.0,2.3333333333333335,7.5,6.921348314606742,4,4,9,80,2
WC-1986_DEU,T-86,Germany,DEU,Union of European Football Associations,Europe,WC-1986,1986 FIFA Men's World Cup,1986,7,8,final,12.2,122,10,5.4,12.0,11.666666666666666,6.214285714285714,6.4903474903474905,14,5,4,28,6
WC-1990_ARG,T-03,Argentina,ARG,South American Football Confederation,South America,WC-1990,1990 FIFA Men's World Cup,1990,7,5,final,8.555555555555555,77,9,4.555555555555555,14.0,12.333333333333334,3.75,6.921348314606742,4,4,9,2,6
WC-1990_AUT,T-05,Austria,AUT,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,3,2,group stage,7.6,38,5,4.6,5.0,4.666666666666667,5.928571428571429,6.4903474903474905,14,5,4,4,0
WC-1990_BEL,T-06,Belgium,BEL,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,4,6,round of 16,3.857142857142857,27,7,3.0,12.0,6.333333333333333,5.928571428571429,6.4903474903474905,14,5,4,5,2
WC-1990_BRA,T-09,Brazil,BRA,South American Football Confederation,South America,WC-1990,1990 FIFA Men's World Cup,1990,4,4,round of 16,11.076923076923077,144,13,4.769230769230769,10.0,11.666666666666666,3.75,6.921348314606742,4,4,9,8,2
WC-1990_CMR,T-11,Cameroon,CMR,Confederation of African Football,Africa,WC-1990,1990 FIFA Men's World Cup,1990,5,7,quarter-finals,1.0,1,1,3.0,1.0,1.0,4.0,3.204081632653061,2,1,0,10,3
WC-1990_COL,T-16,Colombia,COL,South American Football Confederation,South America,WC-1990,1990 FIFA Men's World Cup,1990,4,4,round of 16,5.0,5,1,3.0,5.0,5.0,3.75,6.921348314606742,4,4,9,14,2
WC-1990_CRI,T-17,Costa Rica,CRI,"Confederation of North, Central American and Caribbean Association Football",Central America,WC-1990,1990 FIFA Men's World Cup,1990,4,4,round of 16,3.218856698856699,0,0,3.1099993260707546,3.3714285714285714,3.461904761904762,3.0,3.0869565217391304,2,2,2,15,2
WC-1990_CSK,T-21,Czechoslovakia,CSK,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,5,10,quarter-finals,4.857142857142857,34,7,3.5714285714285716,2.0,3.6666666666666665,5.928571428571429,6.4903474903474905,14,5,4,19,3
WC-1990_EGY,T-26,Egypt,EGY,Confederation of African Football,Africa,WC-1990,1990 FIFA Men's World Cup,1990,3,1,group stage,2.0,2,1,1.0,2.0,2.0,4.0,3.204081632653061,2,1,0,24,0
